Date,OUTPUT,
29/05/2024 10:02:33,"<li style=""padding-bottom:.5em"">80 NJ Transit train stations aren't accessible to the disabled. Money is on the way (<a href=""https://www.app.com/story/news/transportation/2024/05/28/nj-transit-funding-train-stations-accessible-disabled/73825172007/"">Asbury Park Press</a> / <a href=""https://www.njspotlightnews.org/video/historic-station-gets-83m-accessibility-grant/"">NJ Spotlight News</a> / <a href=""https://www.northjersey.com/story/news/transportation/2024/05/28/nj-transit-funding-train-stations-accessible-disabled/73825172007/"">NorthJersey.com</a>)",
29/05/2024 10:01:56,"<li style=""padding-bottom:.5em"">Gov. Murphy: 'The shore did not have a chaotic weekend' despite Ocean City, Wildwood incidents (<a href=""https://pressofatlanticcity.com/news/local/government-politics/murphy-ocean-city-wildwood/article_00f0339e-1d48-11ef-81bc-1f4302d1337e.html"">Press of Atlantic City</a> / <a href=""https://www.nj.com/politics/2024/05/gov-downplays-reports-of-chaotic-memorial-day-weekend-at-the-jersey-shore.html?outputType=amp"">NJ.com</a>)",
29/05/2024 10:04:17,"<li style=""padding-bottom:.5em"">Nurses threaten to strike at 3 NJ hospitals. Here's why (<a href=""https://www.northjersey.com/story/news/health/2024/05/28/nurses-threaten-to-strike-at-3-nj-hospitals-over-staff-ratios-englewood-cooper-palisades/73875847007/"">NorthJersey.com</a>)",
2024-05-29 10:05:04,"<li style=""padding-bottom:.5em"">N.J. will get $125M — not $300M — after offshore wind farm developer cancels projects (<a href=""https://www.nj.com/cape-may-county/2024/05/nj-loses-out-on-175m-after-offshore-wind-farm-developer-cancels-projects.html?outputType=amp"">NJ.com</a> / <a href=""https://njbiz.com/nj-reaches-125m-settlement-with-orsted/"">NJBIZ</a> / <a href=""https://www.northjersey.com/story/news/new-jersey/2024/05/28/orsted-nj-offshore-wind-settlement-is-125-million/73882114007/"">NorthJersey.com</a> / <a href=""https://whyy.org/articles/new-jersey-orsted-settle-claims-scrapped-offshore-wind-farm-projects/"">WHYY</a> / <a href=""https://newjerseymonitor.com/briefs/danish-firm-pays-new-jersey-125m-over-wind-farm-withdrawal/"">NJ Monitor</a>)",
,-,
05/06/2024 10:36:40,"<li style=""padding-bottom:.5em"">Jurors at Menendez corruption trial hear about a boozy dinner and an unusual offer (<a href=""https://newjerseymonitor.com/2024/06/05/jurors-at-menendez-corruption-trial-hear-about-a-boozy-dinner-and-an-unusual-offer/"">NJ Monitor</a> / <a href=""https://whyy.org/articles/bob-menendez-corruption-trial-fbi-investigator-surveillance-testimony/"">WHYY</a> / <a href=""https://www.njspotlightnews.org/video/testimony-in-menendez-trial-about-steakhouse-meeting-with-egyptian-officials/"">NJ Spotlight News</a>)",
05/06/2024 10:40:47,"<li style=""padding-bottom:.5em"">NJ Primary Election: Kim declared winner in Senate race, Menendez in House race (<a href=""https://www.njspotlightnews.org/2024/06/nj-2024-primary-election-key-races-party-line-menendez-senate-house/"">NJ Spotlight News</a> / <a href=""https://whyy.org/articles/rob-menendez-wins-new-jersey-house-8th-congressional-district/"">WHYY</a>)",
05/06/2024 10:41:28,"<li style=""padding-bottom:.5em"">Primary election was free of ‘party line’ ballots for NJ Democrats (<a href=""https://www.njspotlightnews.org/video/primary-election-was-free-of-party-line-ballots-for-nj-democrats/"">NJ Spotlight News</a> / <a href=""https://www.app.com/story/news/politics/elections/2024/06/04/nj-primary-2024-us-house-primary-results-incumbent-wins/73977060007/"">Asbury Park Press</a> / <a href=""https://www.nj.com/politics/2024/06/nj-primary-election-2024-see-live-results-for-state-county-and-local-races.html?outputType=amp"">NJ.com</a> / <a href=""https://newjerseyglobe.com/campaigns/no-line-no-problem-as-n-j-dem-organizations-sweep-nearly-every-key-primary/"">NJ Globe</a>)",
,-,
06/06/2024 10:30:46,"<li style=""padding-bottom:.5em"">Gov. Murphy signs legislation that dismantles access to public records in NJ (<a href=""https://www.northjersey.com/story/news/new-jersey/2024/06/05/phil-murphy-signs-nj-opra-reform-bill-public-records-access/73740962007/"">NorthJersey.com</a> / <a href=""https://newjerseyglobe.com/governor/murphy-signs-controversial-opra-bill-into-law/"">NJ Globe</a> / <a href=""https://www.njspotlightnews.org/2024/06/nj-gov-phil-murphy-signs-contentious-public-records-overhaul/"">NJ Spotlight News</a> / <a href=""https://njbiz.com/murphy-signs-controversial-opra-overhaul-into-law/"">NJBIZ</a> / <a href=""https://newjerseymonitor.com/2024/06/05/gov-murphy-signs-bill-revamping-public-records-law-in-blow-to-transparency-advocates/"">NJ Monitor</a> / <a href=""https://pressofatlanticcity.com/news/state-regional/government-politics/nj-opra-overhaul-records/article_fd8a3dc0-237e-11ef-b49d-eb186fae70db.html"">Associated Press</a>)",
06/06/2024 10:27:06,"<li style=""padding-bottom:.5em"">Critics slam Gov. Murphy for signing public records bill (<a href=""https://newjerseymonitor.com/2024/06/06/critics-slam-gov-murphy-for-signing-public-records-bill/"">NJ Monitor</a>)",
05/06/2024 13:36:45,"<li style=""padding-bottom:.5em"">Hochul halts congestion pricing in a stunning 11th-hour shift (<a href=""https://www.nytimes.com/2024/06/05/nyregion/congestion-pricing-pause-hochul.html"">New York Times</a> / <a href=""https://www.roi-nj.com/2024/06/05/industry/in-surprise-congestion-pricing-set-to-start-june-30-is-shelved-by-n-y-gov-hochul/"">ROI-NJ</a> / <a href=""https://newjerseymonitor.com/2024/06/05/new-york-governor-puts-congestion-pricing-on-hold/"">NJ Monitor</a> / <a href=""https://www.northjersey.com/story/news/transportation/2024/06/05/nyc-congestion-pricing-postponed-kathy-hochul/73982770007/"">NorthJersey.com</a>)",
06/06/2024 10:26:58,"<li style=""padding-bottom:.5em"">N.J. politicians celebrate Hochul’s NYC congestion pricing pause (<a href=""https://newjerseyglobe.com/climate/n-j-politicians-celebrate-hochuls-nyc-congestion-pricing-pause/"">NJ Globe</a>)",
06/06/2024 10:29:35,"<li style=""padding-bottom:.5em"">Primary results suggest absence of ‘party line’ made a difference (<a href=""https://www.njspotlightnews.org/2024/06/nj-primary-election-results-shed-light-on-party-line-impact/"">NJ Spotlight News</a>)",
06/06/2024 10:29:09,"<li style=""padding-bottom:.5em"">NJ rule to protect religious headwear also deems criminal background checks as discriminatory (<a href=""https://www.app.com/story/news/local/new-jersey/2024/06/05/nj-to-enact-rule-protecting-hijabs-and-employees-with-criminal-record/73970825007/"">Asbury Park Press</a>)",
,-,
11/06/2024 15:18:35,"<li style=""padding-bottom:.5em"">Trump’s felony conviction could cost him his liquor license at his N.J. golf clubs (<a href=""https://www.inquirer.com/news/new-jersey/donald-trump-golf-clubs-liquor-license-20240611.html"">The Inquirer</a>)",
12/06/2024 08:57:52,"<li style=""padding-bottom:.5em"">J&J reaches $700M settlement with states over talc product marketing (<a href=""https://njbiz.com/jj-reaches-700m-settlement-with-states-over-talc-product-marketing/"">NJBIZ</a>)",
12/06/2024 08:58:29,"<li style=""padding-bottom:.5em"">Time to dig: Gateway Tunnel project gets full-funding grant ($6.8B) from federal government (<a href=""https://www.roi-nj.com/2024/06/12/politics/time-to-dig-gateway-tunnel-project-gets-full-funding-grant-6-8-billion-from-federal-government/"">ROI-NJ</a> / <a href=""https://njbiz.com/6-88b-hudson-tunnel-project-grant-on-track-for-delivery/"">NJBIZ</a>)",
12/06/2024 09:01:18,"<li style=""padding-bottom:.5em"">All of the fatal police shootings in one town involved Native Americans. How common is this? (<a href=""https://pressofatlanticcity.com/news/nation-world/crime-courts/native-american-deaths-police-south-dakota/article_0ab9eade-7966-5a33-a2fb-3789404970d4.html"">Press of Atlantic City</a>)",
12/06/2024 09:02:41,"<li style=""padding-bottom:.5em"">What’s to blame for NJ Transit train delays? It’s complicated (<a href=""https://www.njspotlightnews.org/2024/06/nj-transit-train-service-flaws-not-just-njt-fault-decrepit-infrastructure-amtrak-rail-line-control-federal-issues/"">NJ Spotlight News</a>)",
,-,
13/06/2024 09:48:33,"<li style=""padding-bottom:.5em"">Official testifies Sen. Menendez asked him to ‘look at’ criminal case targeting his friend (<a href=""https://newjerseymonitor.com/2024/06/12/official-testifies-sen-menendez-asked-him-to-look-at-criminal-case-targeting-his-friend/"">NJ Monitor</a>)",
13/06/2024 09:48:05,"<li style=""padding-bottom:.5em"">This is a big deal: Panel to set contribution and spending limits for ’25 governor’s race (<a href=""https://newjerseyglobe.com/governor/this-is-a-big-deal-panel-to-set-contribution-and-spending-limits-for-25-governors-race/"">NJ Globe</a>)",
13/06/2024 09:51:07,"<li style=""padding-bottom:.5em"">NYC congestion pricing advocates plan lawsuit to keep Hochul from halting toll (<a href=""https://www.northjersey.com/story/news/transportation/2024/06/12/nyc-congestion-pricing-advocates-lawsuit-keep-toll-kathy-hochul/74074183007/"">NorthJersey.com</a>)",
13/06/2024 09:50:11,"<li style=""padding-bottom:.5em"">Margate police to punish parents for juveniles breaking curfew (<a href=""https://pressofatlanticcity.com/news/local/crime-courts/margate-police-juveniles-parents/article_2ad71d80-290f-11ef-ad86-87dd49c1ffa5.html"">Press of Atlantic City</a>)",
13/06/2024 09:51:56,"<li style=""padding-bottom:.5em"">North Jersey towns rack up thousands in police overtime for Israel-Gaza protests (<a href=""https://www.northjersey.com/story/news/bergen/teaneck/2024/06/13/nj-police-overtime-israel-gaza-protests/73892951007/"">NorthJersey.com</a>)",
,-,
18/06/2024 10:23:01,"<li style=""padding-bottom:.5em"">Corruption trial of Sen. Menendez resumes Tuesday (<a href=""https://newjerseymonitor.com/2024/06/18/corruption-trial-of-sen-menendez-resumes-tuesday/"">NJ Monitor</a>)",
18/06/2024 10:22:22,"<li style=""padding-bottom:.5em"">State charges Norcross (and 5 others) with 1st-degree racketeering in 13-count indictment (<a href=""https://www.roi-nj.com/2024/06/17/law/state-charges-norcross-and-5-others-with-1st-degree-racketeering-in-13-count-indictment/"">ROI-NJ</a> / <a href=""https://newjerseymonitor.com/2024/06/17/democratic-power-broker-george-norcross-indicted-on-racketeering-charges/"">NJ Monitor</a> / <a href=""https://newjerseyglobe.com/campaigns/george-norcross-indicted/"">NJ Globe</a> / <a href=""https://pressofatlanticcity.com/news/state-regional/crime-courts/platkin-norcross-racketeering/article_43893142-2ccf-11ef-ab22-771a8c05ba54.html"">Associated Press</a> / <a href=""https://whyy.org/articles/george-norcross-new-jersey-indicted-racketeering/"">WHYY</a> / <a href=""https://www.njspotlightnews.org/2024/06/george-norcross-nj-democratic-political-power-broker-indicted/"">NJ Spotlight News</a> / <a href=""https://njbiz.com/the-norcross-enterprise-hit-with-13-count-racketeering-indictment/"">NJBIZ</a> / <a href=""https://www.northjersey.com/story/news/politics/elections/2024/06/17/george-norcross-new-jersey-democratic-power-broker-indicted/74130881007/"">NorthJersey.com</a> / <a href=""https://www.njspotlightnews.org/2024/06/democratic-power-broker-boss-george-norcross-co-defendants-indicted-corruption-racketeering-charges-camden-nj-property-deals/"">NJ Spotlight News</a>)",
2024-06-18 10:23:14,"<li style=""padding-bottom:.5em"">Immigrant advocates alarmed by prospect of new immigrant jail in Newark (<a href=""https://newjerseymonitor.com/2024/06/17/immigrant-advocates-alarmed-by-prospect-of-new-immigrant-jail-in-newark/"">NJ Monitor</a>)",
,-,
19/06/2024 09:57:17,"<li style=""padding-bottom:.5em"">Air pollution from New Jersey’s warehouse boom disproportionately impacts communities of color, report finds (<a href=""https://whyy.org/articles/new-jersey-warehouses-air-pollution-communities-of-color/"">WHYY</a>)",
19/06/2024 09:56:56,"<li style=""padding-bottom:.5em"">Inside the ‘wild’ charges against Dem power broker George Norcross (<a href=""https://newjerseymonitor.com/2024/06/18/inside-the-wild-charges-against-george-norcross/"">NJ Monitor</a>)",
19/06/2024 09:59:10,"<li style=""padding-bottom:.5em"">Reparations for slavery in NJ focus of major Juneteenth gathering (<a href=""https://www.njspotlightnews.org/2024/06/nj-reparations-council-juneteenth-gathering-considering-nj-slavery-reparations/"">NJ Spotlight News</a>)",
19/06/2024 10:01:42,"<li style=""padding-bottom:.5em"">NJ Transit trains to and from NYC suspended amid escalating heat (<a href=""https://www.nj.com/news/2024/06/nj-transit-train-service-to-and-from-nyc-suspended-amid-escalating-heat.html?outputType=amp"">NJ.com</a>)",
,-,
19/06/2024 16:45:21,"<li style=""padding-bottom:.5em"">Gov. Murphy announces mass clemency initiative on Juneteenth (<a href=""https://www.tapinto.net/towns/newark/sections/law-and-justice/articles/n-j-launches-mass-clemency-initiative-on-juneteenth"">TAPinto Newark</a> / <a href=""https://whyy.org/articles/new-jersey-murphy-clemency-meek-mill-probation-juneteenth/"">Associated Press</a> / <a href=""https://newjerseymonitor.com/2024/06/19/gov-murphy-order-launches-expansive-clemency-program/"">NJ Monitor</a> / <a href=""https://www.app.com/story/news/new-jersey/2024/06/19/gov-phil-murphy-announces-nj-clemency-initiative-on-juneteenth/74144790007/"">Asbury Park Press</a> / <a href=""https://www.njspotlightnews.org/video/murphy-signs-executive-order-for-new-clemency-program/"">NJ Spotlight News</a>)",
20/06/2024 08:30:57,"<li style=""padding-bottom:.5em"">The number of job openings has declined sharply in every state (<a href=""https://newjerseymonitor.com/2024/06/20/the-number-of-job-openings-has-declined-sharply-in-every-state/"">NJ Monitor</a>)",
20/06/2024 08:33:53,"<li style=""padding-bottom:.5em"">Emergency housing for NJ kids with disabilities is so scarce 'families often just give up' (<a href=""https://www.northjersey.com/story/news/health/2024/06/20/nj-emergency-housing-disabled-kids-crisis-shortage/73643330007/"">NorthJersey.com</a>)",
20/06/2024 08:33:46,"<li style=""padding-bottom:.5em"">Norcross indictment puts spotlight on Camden tax incentives (<a href=""https://www.njspotlightnews.org/video/norcross-indictment-puts-spotlight-on-camden-tax-incentives/"">NJ Spotlight News</a>)",
,-,
24/06/2024 08:30:42,"<li style=""padding-bottom:.5em"">All aboard: Murphy, legislative leaders reach CTF deal (<a href=""https://njbiz.com/all-aboard-murphy-legislative-leaders-reach-ctf-deal/"">NJBIZ</a> / <a href=""https://www.roi-nj.com/2024/06/21/politics/murphy-legislative-leaders-agree-to-include-corporate-transit-fee-in-budget/"">ROI-NJ</a>)",
24/06/2024 08:34:19,"<li style=""padding-bottom:.5em"">More nurses at the bedside: NJ unions bargain for better staff ratios (<a href=""https://www.app.com/story/news/health/2024/06/24/nj-unions-win-better-staff-ratios-in-nursing-contracts/74167388007/"">Asbury Park Press</a>)",
24/06/2024 08:33:32,"<li style=""padding-bottom:.5em"">George Norcross’ power: Real or imagined? Prosecutors highlight his reputation for hardball. (<a href=""https://www.inquirer.com/news/new-jersey/george-norcross-palmyra-tapes-indictment-20240624.html"">The Inquirer</a>)",
24/06/2024 08:34:47,"<li style=""padding-bottom:.5em"">NJ Transit, Amtrak meltdown continues (<a href=""https://www.njspotlightnews.org/video/nj-transit-amtrak-meltdown-continues/"">NJ Spotlight News</a> / <a href=""https://newjerseymonitor.com/2024/06/21/renewed-suspensions-delays-and-finger-pointing-cap-rocky-week-for-transit/"">NJ Monitor</a>)",
,-,
25/06/2024 10:17:19,"<li style=""padding-bottom:.5em"">In Essex County, New Jersey’s history of segregation persists (<a href=""https://jerseybee.org/2024/06/24/in-essex-county-new-jerseys-history-of-segregation-persists/"">The Jersey Bee</a>)",
25/06/2024 10:20:26,"<li style=""padding-bottom:.5em"">7,000 landlords in Atlantic City need to comply with new state lead paint law (<a href=""https://pressofatlanticcity.com/news/local/government-politics/7-000-landlords-in-atlantic-city-need-to-comply-with-new-state-lead-paint-law/article_ab4896fa-323e-11ef-ba91-63274008a208.html"">Press of Atlantic City</a>)",
25/06/2024 10:19:28,"<li style=""padding-bottom:.5em"">Sen. Menendez held ‘weird’ secret meetings with Egyptian officials, Senate staffer testifies (<a href=""https://newjerseymonitor.com/2024/06/24/sen-menendez-held-weird-secret-meetings-with-egyptian-officials-senate-staffer-testifies/"">NJ Monitor</a> / <a href=""https://whyy.org/articles/bob-menendez-bribery-trial-egypt-qatar-trip-2021/"">Associated Press</a>)",
